"utterance_id" "speaker_id" "speaker_role_raw" "utterance" "Comment" "X" "Comments" "session_id" "annotation1" "annotator_name1" "annotator1_comment" "annotation2" "annotator_name2" "annotator2_comment" "Diff_annotations" "keychild" "speaker" "role_adressee" "register"
5256 "MOT" "mother" "< bah oui parce qu'elle est petite Eva ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5257 "MOT" "mother" "c'est pour ça elle sait pas faire ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5259 "MOT" "mother" "et qu'est-ce que tu as mangé à midi ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5262 "MOT" "mother" "< oui ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5263 "MOT" "mother" "oh on a pas fait de bisous !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5265 "MOT" "mother" "< hum des bisous à la compote !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5268 "MOT" "mother" "qu'est-ce que tu as mangé chez Véro ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5271 "MOT" "mother" "< [=! rit] attention !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5272 "MOT" "mother" "tu me dis alors ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5274 "MOT" "mother" "il est dedans oui je les ai mis dedans les livres ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5275 "MOT" "mother" "qu'est-ce que tu as mangé chez Véro ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5277 "MOT" "mother" "tu as fini ?" "%act MOT montre la compote que CHI lui tend" "" "%act MOT montre la compote que CHI lui tend " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5280 "MOT" "mother" "bah viens !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5284 "MOT" "mother" "ah qu'est-ce que c'est ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5285 "MOT" "mother" "tu le /." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5288 "MOT" "mother" "bah oui mais tu vois il y est plus ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5289 "MOT" "mother" "la maman chat elle y est plus la page du maman chat là ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5290 "MOT" "mother" "il y a plus rien dans les petites euh ..." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5292 "MOT" "mother" "hum non je crois pas ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5293 "MOT" "mother" "regarde non ça c'est la page d'après ." "%act MOT tourne la page " "" "%act MOT tourne la page  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5294 "MOT" "mother" "il y a plus non plus ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5295 "MOT" "mother" "je sais pas où elles sont les pages tu les as retirées et on les a perdues ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5296 "MOT" "mother" "on regardera si elles sont dans la bibliothèque ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5297 "MOT" "mother" "d'accord ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5303 "MOT" "mother" "attends ." "%act MOT aide CHI à tirer sur la languette " "" "%act MOT aide CHI à tirer sur la languette  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5304 "MOT" "mother" "tu veux que je t'aide ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5307 "MOT" "mother" "il y a un truc dedans ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5309 "MOT" "mother" "comment elle fait la poule ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5311 "MOT" "mother" "comme les oiseaux ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5312 "MOT" "mother" "ils font comment les oiseaux ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5315 "MOT" "mother" "bah qu'est-ce que c'est ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5317 "MOT" "mother" "oui !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5319 "MOT" "mother" "qu'est-ce que c'est ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5321 "MOT" "mother" "hum je n(e) crois pas ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5322 "MOT" "mother" "je crois que c'est la queue de la poule regarde ." "%xpnt show avec l'index l'image" "" "%xpnt show avec l'index l'image " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5323 "MOT" "mother" "regarde si on prend l'image là ." "%act MOT sort une image du livre " "" "%act MOT sort une image du livre  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5324 "MOT" "mother" "oh non t(u) as raison c'est le ventre ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5325 "MOT" "mother" "oh c'est toi qui avais raison !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5326 "MOT" "mother" "c'était bien le ventre de la poule ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5327 "MOT" "mother" "bravo ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5328 "MOT" "mother" "tu tournes ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5330 "MOT" "mother" "qu'est-ce que c'est là ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5335 "MOT" "mother" "oui !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5337 "CAM" "Investigator" "< www ." "exp CAM parle avec OBS " "" "exp CAM parle avec OBS  " "Anae/2529.cha" "OBS" "clara" "" "" "" "" "" "Anae" "investigator" "Investigator" "Investigator"
5338 "CAM" "Investigator" "faut que tu gères ca" "" "" "" "Anae/2529.cha" "OBS" "L" "" "" "" "" "" "Anae" "investigator" "Investigator" "Investigator"
5339 "CAM" "Investigator" "et puis voila xxx" "" "" "" "Anae/2529.cha" "OBS" "L" "" "" "" "" "" "Anae" "investigator" "Investigator" "Investigator"
5340 "CAM" "Investigator" "faut que tu me laisses xxx" "" "" "" "Anae/2529.cha" "OBS" "L" "" "" "" "" "" "Anae" "investigator" "Investigator" "Investigator"
5341 "MOT" "mother" "lui c'est le petit bébé ." "%xpnt show de l'index une image sur le livre " "" "%xpnt show de l'index une image sur le livre  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5342 "MOT" "mother" "et là c'est la maman ." "%xpnt show de l'index une image sur le livre " "" "%xpnt show de l'index une image sur le livre  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5344 "MOT" "mother" "oui ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5347 "MOT" "mother" "c'est sa queue ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5349 "MOT" "mother" "je peux quoi ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5351 "MOT" "mother" "hum ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5353 "MOT" "mother" "< oui !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5355 "MOT" "mother" "oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5357 "MOT" "mother" "oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5359 "MOT" "mother" "oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5361 "MOT" "mother" "oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5364 "MOT" "mother" "c'est un bébé canard ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5365 "MOT" "mother" "tu sais comment ça s'appelle les bébés canards ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5367 "MOT" "mother" "un caneton ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5369 "MOT" "mother" "oui un bébé chat ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5371 "MOT" "mother" "et voilà !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5373 "MOT" "mother" "< tu veux lire un autre livre ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5374 "MOT" "mother" "tiens celui-là tu le remets <dans la> [/] dans la caisse ?" "%act MOT tend le livre à CHI " "" "%act MOT tend le livre à CHI  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5376 "MOT" "mother" "Omer dis donc !" "" "" " " "Anae/2529.cha" "PET" "clara" "" "" "" "" "" "Anae" "mother" "Animals" "unclassified"
5378 "MOT" "mother" "alors ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5380 "MOT" "mother" "tu l'as caché ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5382 "MOT" "mother" "tu veux un gâteau ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5383 "MOT" "mother" "alors <Petit tout jaune sire le roi sur son trône> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5385 "MOT" "mother" "<petit tout> [=! lit] ..?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5387 "MOT" "mother" "frotte [/] <frotte ça ira mieux> [=! lit] !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5388 "MOT" "mother" "<petit tout> [=! lit] ..?" "%xpnt show de l'index le personnage sur le livre " "" "%xpnt show de l'index le personnage sur le livre  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5390 "MOT" "mother" "c'est [///] non c'est pas un monsieur regarde !" "%xpnt show de l'index le personnage sur le livre " "" "%xpnt show de l'index le personnage sur le livre  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5392 "MOT" "mother" "c'est une petite fille avec des couettes ." "%xpnt show de l'index le personnage sur le livre " "" "%xpnt show de l'index le personnage sur le livre  " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5393 "MOT" "mother" "on dirait Anaé ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5395 "MOT" "mother" "Petit tout rouge [=! lit] ..." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5396 "MOT" "mother" "<que personne ne bouge> [=! lit] !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5398 "MOT" "mother" "ah oui !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5399 "MOT" "mother" "mais il y en a plusieurs des poissons ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5400 "MOT" "mother" "<Petit tout blanc oh le gourmand> [=! lit] !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5401 "MOT" "mother" "qu'est-ce qu'il mange ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5403 "MOT" "mother" "qu'est-ce que c'est ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5405 "MOT" "mother" "il a la langue toute blanche parce qu'il mange quoi ?" "%xpnt show avec l'index le livre" "" "%xpnt show avec l'index le livre " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5406 "MOT" "mother" "qu'est-ce qu'il mange ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5408 "MOT" "mother" "d'accord ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5409 "MOT" "mother" "il mange du [/] du fromage blanc ou un yaourt ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5410 "MOT" "mother" "regarde <Petit Tout Vert a mangé trop de dessert> [=! lit] ." "%xpnt show avec l'index l'image" "" "%xpnt show avec l'index l'image " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5412 "MOT" "mother" "il est malade parce qu'il a trop mangé ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5414 "MOT" "mother" "<Petit tout rose il se repose> [=! lit] ." "%xpnt show avec l'index l'image" "" "%xpnt show avec l'index l'image " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5416 "MOT" "mother" "c'est un bébé ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5418 "MOT" "mother" "c'est un bébé comme Rose ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5419 "MOT" "mother" "c'est Petit tout rose c'est un bébé comme Rose !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5420 "MOT" "mother" "<et le Petit tout noir> [=! lit] ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5421 "MOT" "mother" "<chut@o il dort comme un loir> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5424 "MOT" "mother" "on regarde de l'autre côté ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5425 "MOT" "mother" "tu sais regarde il y a des pages de l'autre côté tu te souviens ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5429 "MOT" "mother" "<jaune poussin> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5430 "MOT" "mother" "<encore un câlin> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5431 "MOT" "mother" "<un peu d' eau bleue> [=! lit] ." "%xpnt show de l'index" "" "%xpnt show de l'index " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5432 "MOT" "mother" "<j'en veux> [=! lit] !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5433 "MOT" "mother" "et bah Omer ." "" "" " " "Anae/2529.cha" "PET" "clara" "" "" "" "" "" "Anae" "mother" "Animals" "unclassified"
5434 "MOT" "mother" "Omer il s'enrhume t(u) entends ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5438 "MOT" "mother" "qu'est-ce qu'il fait Omer ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5440 "MOT" "mother" "il te regarde ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5444 "MOT" "mother" "< oui ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5445 "MOT" "mother" "bah vas y caresse le !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5447 "MOT" "mother" "viens Omer viens !" "" "" " " "Anae/2529.cha" "PET" "clara" "" "" "" "" "" "Anae" "mother" "Animals" "unclassified"
5449 "MOT" "mother" "assis !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5452 "MOT" "mother" "bah toi tu peux lui dire ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5453 "MOT" "mother" "Omer non [/] non [/] non !" "" "" " " "Anae/2529.cha" "PET" "clara" "" "" "" "" "" "Anae" "mother" "Animals" "unclassified"
5454 "MOT" "mother" "assis ." "" "" " " "Anae/2529.cha" "PET" "clara" "" "" "" "" "" "Anae" "mother" "Animals" "unclassified"
5455 "MOT" "mother" "je crois qu'il veut te piquer ton gâteau ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5456 "MOT" "mother" "bon on continue le livre ou pas ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5457 "MOT" "mother" "on en était au poisson ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5458 "MOT" "mother" "<rouge poisson petit polisson> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5459 "MOT" "mother" "<bel oi(seau)> [/] <bel oiseau blanc voilà maman> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5460 "MOT" "mother" "<vert petit pois un deux trois voilà> [=! lit] ..?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5461 "MOT" "mother" "pa(pa) ..?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5463 "MOT" "mother" "<rose bonbon miam@o c'est> [=! lit] ..?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5465 "MOT" "mother" "< hum !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5466 "MOT" "mother" "<et nuit noire> [=! lit] ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5467 "MOT" "mother" "<tu me racontes une histoire> [=! lit] ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5469 "MOT" "mother" "c'est une lune oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5470 "MOT" "mother" "elle est de quelle couleur la lune ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5473 "MOT" "mother" "elle est jaune ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5474 "MOT" "mother" "hop@o et voilà fini !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5476 "MOT" "mother" "qu'est-ce que c'est ce livre là ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5478 "MOT" "mother" "d'accord ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5480 "MOT" "mother" "ah !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5481 "MOT" "mother" "c'est pour Omer ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5483 "MOT" "mother" "< [=! rit] attends t(u) as des miettes là !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5484 "MOT" "mother" "vas y c'est toi qui racontes ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5485 "MOT" "mother" "c'est qui lui ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5487 "MOT" "mother" "comment il s'appelle ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5491 "MOT" "mother" "ah bah oui ça aussi c'est une lune !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5493 "MOT" "mother" "c'est une lune Barbapapa oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5495 "MOT" "mother" "une télé Barbapapa !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5496 "MOT" "mother" "et qui est-ce qui regarde la télé ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5498 "MOT" "mother" "< t(u) as vu regarde ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5501 "OBS" "Investigator" "ah ouais !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "investigator" "Keychild" "CDS"
5503 "MOT" "mother" "il y a un p(e)tit bébé qui est dans une poussette quoi ?" "%xpnt show avec l'index l'image" "" "%xpnt show avec l'index l'image " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5505 "MOT" "mother" "bah oui !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5507 "MOT" "mother" "il y a une maman Barbapapa aussi oui ." "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5508 "MOT" "mother" "c'est pratique d' être un Barbapapa quand même !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5509 "MOT" "mother" "oh !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5511 "MOT" "mother" "oui !" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5513 "MOT" "mother" "hé regarde bien est-ce que c'est des escargots ça ?" "%xpnt show avec l'index l'image" "" "%xpnt show avec l'index l'image " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
5515 "MOT" "mother" "non qu'est-ce que c'est ?" "" "" " " "Anae/2529.cha" "1" "clara" "" "" "" "" "" "Anae" "mother" "Keychild" "CDS"
